car_ID,symboling,CarName,fueltype,doornumber,carbody,wheelbase,carlength,carwidth,carheight,curbweight,cylindernumber,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price
618,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
619,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
620,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
621,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
622,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
623,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,4,130,3.62,3.15,7.5,162,5100,17,22,18950
624,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,4,141,3.78,3.15,9.5,114,5400,23,28,16845
625,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,4,141,3.78,3.15,8.7,160,5300,19,25,19045
626,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
627,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
628,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,4,141,3.78,3.15,9.5,114,5400,19,25,22625
629,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
630,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
631,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
632,3,porsche boxter,gas,two,convertible,89.5,168.9,65,51.6,2800,6,194,3.74,2.9,9.5,207,5900,17,25,37028
633,1,porsche cayenne,gas,two,hatchback,98.4,175.7,72.3,50.5,3366,8,203,3.94,3.11,10,288,5750,17,28,31400.5
634,0,renault 12tl,gas,four,wagon,96.1,181.5,66.5,55.2,2579,4,132,3.46,3.9,8.7,90,5100,23,31,9295
635,2,renault 5 gtl,gas,two,hatchback,96.1,176.8,66.6,50.5,2460,4,132,3.46,3.9,8.7,90,5100,23,31,9895
636,3,saab 99e,gas,two,hatchback,99.1,186.6,66.5,56.1,2658,4,121,3.54,3.07,9.31,110,5250,21,28,11850
637,2,saab 99le,gas,four,sedan,99.1,186.6,66.5,56.1,2695,4,121,3.54,3.07,9.3,110,5250,21,28,12170
638,3,saab 99le,gas,two,hatchback,99.1,186.6,66.5,56.1,2707,4,121,2.54,2.07,9.3,110,5250,21,28,15040
639,2,saab 99gle,gas,four,sedan,99.1,186.6,66.5,56.1,2758,4,121,3.54,3.07,9.3,110,5250,21,28,15510
640,3,saab 99gle,gas,two,hatchback,99.1,186.6,66.5,56.1,2808,4,121,3.54,3.07,9,160,5500,19,26,18150
641,2,saab 99e,gas,four,sedan,99.1,186.6,66.5,56.1,2847,4,121,3.54,3.07,9,160,5500,19,26,18620
642,2,subaru,gas,two,hatchback,93.7,156.9,63.4,53.7,2050,4,97,3.62,2.36,9,69,4900,31,36,5118
643,2,subaru dl,gas,two,hatchback,93.7,157.9,63.6,53.7,2120,4,108,3.62,2.64,8.7,73,4400,26,31,7053
644,2,subaru dl,gas,two,hatchback,93.3,157.3,63.8,55.7,2240,4,108,3.62,2.64,8.7,73,4400,26,31,7603
645,0,subaru,gas,four,sedan,97.2,172,65.4,52.5,2145,4,108,3.62,2.64,9.5,82,4800,32,37,7126
646,0,subaru brz,gas,four,sedan,97.2,172,65.4,52.5,2190,4,108,3.62,2.64,9.5,82,4400,28,33,7775
647,0,subaru baja,gas,four,sedan,97.2,172,65.4,52.5,2340,4,108,3.62,2.64,9,94,5200,26,32,9960
648,0,subaru r1,gas,four,sedan,97,172,65.4,54.3,2385,4,108,3.62,2.64,9,82,4800,24,25,9233
649,0,subaru r2,gas,four,sedan,97,172,65.4,54.3,2510,4,108,3.62,2.64,7.7,111,4800,24,29,11259
650,0,subaru trezia,gas,four,wagon,97,173.5,65.4,53,2290,4,108,3.62,2.64,9,82,4800,28,32,7463
651,0,subaru tribeca,gas,four,wagon,97,173.5,65.4,53,2455,4,108,3.62,2.64,9,94,5200,25,31,10198
652,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2420,4,108,3.62,2.64,9,82,4800,23,29,8013
653,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
654,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
655,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
656,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
657,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
658,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
659,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
660,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
661,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
662,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
663,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
664,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
665,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
666,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
667,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
668,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
669,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
670,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
671,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
672,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
673,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
674,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
675,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
676,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
677,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2326,4,122,3.31,3.54,8.7,92,4200,29,34,8948
678,-1,toyota celica gt,diesel,four,sedan,102.4,175.6,66.5,54.9,2480,4,110,3.27,3.35,22.5,73,4500,30,33,10698
679,-1,toyota corona,gas,four,hatchback,102.4,175.6,66.5,53.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,9988
680,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,10898
681,-1,toyota mark ii,gas,four,hatchback,102.4,175.6,66.5,53.9,2458,4,122,3.31,3.54,8.7,92,4200,27,32,11248
682,3,toyota corolla liftback,gas,two,hatchback,102.9,183.5,67.7,52,2976,6,171,3.27,3.35,9.3,161,5200,20,24,16558
683,3,toyota corona,gas,two,hatchback,102.9,183.5,67.7,52,3016,6,171,3.27,3.35,9.3,161,5200,19,24,15998
684,-1,toyota starlet,gas,four,sedan,104.5,187.8,66.5,54.1,3131,6,171,3.27,3.35,9.2,156,5200,20,24,15690
685,-1,toyouta tercel,gas,four,wagon,104.5,187.8,66.5,54.1,3151,6,161,3.27,3.35,9.2,156,5200,19,24,15750
686,2,vokswagen rabbit,diesel,two,sedan,97.3,171.7,65.5,55.7,2261,4,97,3.01,3.4,23,52,4800,37,46,7775
687,2,volkswagen 1131 deluxe sedan,gas,two,sedan,97.3,171.7,65.5,55.7,2209,4,109,3.19,3.4,9,85,5250,27,34,7975
688,2,volkswagen model 111,diesel,four,sedan,97.3,171.7,65.5,55.7,2264,4,97,3.01,3.4,23,52,4800,37,46,7995
689,2,volkswagen type 3,gas,four,sedan,97.3,171.7,65.5,55.7,2212,4,109,3.19,3.4,9,85,5250,27,34,8195
690,2,volkswagen 411 (sw),gas,four,sedan,97.3,171.7,65.5,55.7,2275,4,109,3.19,3.4,9,85,5250,27,34,8495
691,2,volkswagen super beetle,diesel,four,sedan,97.3,171.7,65.5,55.7,2319,4,97,3.01,3.4,23,68,4500,37,42,9495
692,2,volkswagen dasher,gas,four,sedan,97.3,171.7,65.5,55.7,2300,4,109,3.19,3.4,10,100,5500,26,32,9995
693,3,vw dasher,gas,two,convertible,94.5,159.3,64.2,55.6,2254,4,109,3.19,3.4,8.5,90,5500,24,29,11595
694,3,vw rabbit,gas,two,hatchback,94.5,165.7,64,51.4,2221,4,109,3.19,3.4,8.5,90,5500,24,29,9980
695,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
696,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,4,97,3.01,3.4,23,68,4500,33,38,13845
697,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,4,109,3.19,3.4,9,88,5500,25,31,12290
698,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
699,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
700,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
701,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
702,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
703,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
704,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,4,97,3.01,3.4,23,68,4500,33,38,13845
705,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,4,109,3.19,3.4,9,88,5500,25,31,12290
706,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,4,141,3.78,3.15,9.5,114,5400,23,28,12940
707,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,4,141,3.78,3.15,9.5,114,5400,23,28,13415
708,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,4,141,3.78,3.15,9.5,114,5400,24,28,15985
709,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,4,141,3.78,3.15,9.5,114,5400,24,28,16515
710,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,4,130,3.62,3.15,7.5,162,5100,17,22,18420
711,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,4,130,3.62,3.15,7.5,162,5100,17,22,18950
712,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,4,141,3.78,3.15,9.5,114,5400,23,28,16845
713,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,4,141,3.78,3.15,8.7,160,5300,19,25,19045
714,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
715,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
716,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,4,141,3.78,3.15,9.5,114,5400,19,25,22625
717,0,subaru dl,gas,four,wagon,96.9,173.6,65.4,54.9,2650,4,108,3.62,2.64,7.7,111,4800,23,23,11694
718,1,toyota corona mark ii,gas,two,hatchback,95.7,158.7,63.6,54.5,1985,4,92,3.05,3.03,9,62,4800,35,39,5348
719,1,toyota corona,gas,two,hatchback,95.7,158.7,63.6,54.5,2040,4,92,3.05,3.03,9,62,4800,31,38,6338
720,1,toyota corolla 1200,gas,four,hatchback,95.7,158.7,63.6,54.5,2015,4,92,3.05,3.03,9,62,4800,31,38,6488
721,0,toyota corona hardtop,gas,four,wagon,95.7,169.7,63.6,59.1,2280,4,92,3.05,3.03,9,62,4800,31,37,6918
722,0,toyota corolla 1600 (sw),gas,four,wagon,95.7,169.7,63.6,59.1,2290,4,92,3.05,3.03,9,62,4800,27,32,7898
723,0,toyota carina,gas,four,wagon,95.7,169.7,63.6,59.1,3110,4,92,3.05,3.03,9,62,4800,27,32,8778
724,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,53,2081,4,98,3.19,3.03,9,70,4800,30,37,6938
725,0,toyota corolla 1200,gas,four,hatchback,95.7,166.3,64.4,52.8,2109,4,98,3.19,3.03,9,70,4800,30,37,7198
726,0,toyota corona,diesel,four,sedan,95.7,166.3,64.4,53,2275,4,110,3.27,3.35,22.5,56,4500,34,36,7898
727,0,toyota corolla,diesel,four,hatchback,95.7,166.3,64.4,52.8,2275,4,110,3.27,3.35,22.5,56,4500,38,47,7788
728,0,toyota corona,gas,four,sedan,95.7,166.3,64.4,53,2094,4,98,3.19,3.03,9,70,4800,38,47,7738
729,0,toyota corolla,gas,four,hatchback,95.7,166.3,64.4,52.8,2122,4,98,3.19,3.03,9,70,4800,28,34,8358
730,0,toyota mark ii,gas,four,sedan,95.7,166.3,64.4,52.8,2140,4,98,3.19,3.03,9,70,4800,28,34,9258
731,1,toyota corolla liftback,gas,two,sedan,94.5,168.7,64,52.6,2169,4,98,3.19,3.03,9,70,4800,29,34,8058
732,1,toyota corona,gas,two,hatchback,94.5,168.7,64,52.6,2204,4,98,3.19,3.03,9,70,4800,29,34,8238
733,1,toyota celica gt liftback,gas,two,sedan,94.5,168.7,64,52.6,2265,4,98,3.24,3.08,9.4,112,6600,26,29,9298
734,1,toyota corolla tercel,gas,two,hatchback,94.5,168.7,64,52.6,2300,4,98,3.24,3.08,9.4,112,6600,26,29,9538
735,2,toyota corona liftback,gas,two,hardtop,98.4,176.2,65.6,52,2540,4,146,3.62,3.5,9.3,116,4800,24,30,8449
736,2,toyota corolla,gas,two,hardtop,98.4,176.2,65.6,52,2536,4,146,3.62,3.5,9.3,116,4800,24,30,9639
737,2,toyota starlet,gas,two,hatchback,98.4,176.2,65.6,52,2551,4,146,3.62,3.5,9.3,116,4800,24,30,9989
738,2,toyota tercel,gas,two,hardtop,98.4,176.2,65.6,52,2679,4,146,3.62,3.5,9.3,116,4800,24,30,11199
739,2,toyota corolla,gas,two,hatchback,98.4,176.2,65.6,52,2714,4,146,3.62,3.5,9.3,116,4800,24,30,11549
740,2,toyota cressida,gas,two,convertible,98.4,176.2,65.6,53,2975,4,146,3.62,3.5,9.3,116,4800,24,30,17669
741,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2326,4,122,3.31,3.54,8.7,92,4200,29,34,8948
742,-1,toyota celica gt,diesel,four,sedan,102.4,175.6,66.5,54.9,2480,4,110,3.27,3.35,22.5,73,4500,30,33,10698
743,-1,toyota corona,gas,four,hatchback,102.4,175.6,66.5,53.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,9988
744,-1,toyota corolla,gas,four,sedan,102.4,175.6,66.5,54.9,2414,4,122,3.31,3.54,8.7,92,4200,27,32,10898
745,-1,toyota mark ii,gas,four,hatchback,102.4,175.6,66.5,53.9,2458,4,122,3.31,3.54,8.7,92,4200,27,32,11248
746,3,toyota corolla liftback,gas,two,hatchback,102.9,183.5,67.7,52,2976,6,171,3.27,3.35,9.3,161,5200,20,24,16558
747,3,toyota corona,gas,two,hatchback,102.9,183.5,67.7,52,3016,6,171,3.27,3.35,9.3,161,5200,19,24,15998
748,-1,toyota starlet,gas,four,sedan,104.5,187.8,66.5,54.1,3131,6,171,3.27,3.35,9.2,156,5200,20,24,15690
749,-1,toyouta tercel,gas,four,wagon,104.5,187.8,66.5,54.1,3151,6,161,3.27,3.35,9.2,156,5200,19,24,15750
750,2,vokswagen rabbit,diesel,two,sedan,97.3,171.7,65.5,55.7,2261,4,97,3.01,3.4,23,52,4800,37,46,7775
751,2,volkswagen 1131 deluxe sedan,gas,two,sedan,97.3,171.7,65.5,55.7,2209,4,109,3.19,3.4,9,85,5250,27,34,7975
752,2,volkswagen model 111,diesel,four,sedan,97.3,171.7,65.5,55.7,2264,4,97,3.01,3.4,23,52,4800,37,46,7995
753,2,volkswagen type 3,gas,four,sedan,97.3,171.7,65.5,55.7,2212,4,109,3.19,3.4,9,85,5250,27,34,8195
754,2,volkswagen 411 (sw),gas,four,sedan,97.3,171.7,65.5,55.7,2275,4,109,3.19,3.4,9,85,5250,27,34,8495
755,2,volkswagen super beetle,diesel,four,sedan,97.3,171.7,65.5,55.7,2319,4,97,3.01,3.4,23,68,4500,37,42,9495
756,2,volkswagen dasher,gas,four,sedan,97.3,171.7,65.5,55.7,2300,4,109,3.19,3.4,10,100,5500,26,32,9995
757,3,vw dasher,gas,two,convertible,94.5,159.3,64.2,55.6,2254,5,109,3.19,3.4,8.5,90,5500,24,29,11595
758,3,vw rabbit,gas,two,hatchback,94.5,165.7,64,51.4,2221,5,109,3.19,3.4,8.5,90,5500,24,29,9980
759,0,volkswagen rabbit,gas,four,sedan,100.4,180.2,66.9,55.1,2661,5,136,3.19,3.4,8.5,110,5500,19,24,13295
760,0,volkswagen rabbit custom,diesel,four,sedan,100.4,180.2,66.9,55.1,2579,5,97,3.01,3.4,23,68,4500,33,38,13845
761,0,volkswagen dasher,gas,four,wagon,100.4,183.1,66.9,55.1,2563,5,109,3.19,3.4,9,88,5500,25,31,12290
762,-2,volvo 145e (sw),gas,four,sedan,104.3,188.8,67.2,56.2,2912,5,141,3.78,3.15,9.5,114,5400,23,28,12940
763,-1,volvo 144ea,gas,four,wagon,104.3,188.8,67.2,57.5,3034,5,141,3.78,3.15,9.5,114,5400,23,28,13415
764,-2,volvo 244dl,gas,four,sedan,104.3,188.8,67.2,56.2,2935,5,141,3.78,3.15,9.5,114,5400,24,28,15985
765,-1,volvo 245,gas,four,wagon,104.3,188.8,67.2,57.5,3042,5,141,3.78,3.15,9.5,114,5400,24,28,16515
766,-2,volvo 264gl,gas,four,sedan,104.3,188.8,67.2,56.2,3045,5,130,3.62,3.15,7.5,162,5100,17,22,18420
767,-1,volvo diesel,gas,four,wagon,104.3,188.8,67.2,57.5,3157,5,130,3.62,3.15,7.5,162,5100,17,22,18950
768,-1,volvo 145e (sw),gas,four,sedan,109.1,188.8,68.9,55.5,2952,5,141,3.78,3.15,9.5,114,5400,23,28,16845
769,-1,volvo 144ea,gas,four,sedan,109.1,188.8,68.8,55.5,3049,5,141,3.78,3.15,8.7,160,5300,19,25,19045
770,-1,volvo 244dl,gas,four,sedan,109.1,188.8,68.9,55.5,3012,6,173,3.58,2.87,8.8,134,5500,18,23,21485
771,-1,volvo 246,diesel,four,sedan,109.1,188.8,68.9,55.5,3217,6,145,3.01,3.4,23,106,4800,26,27,22470
772,-1,volvo 264gl,gas,four,sedan,109.1,188.8,68.9,55.5,3062,5,141,3.78,3.15,9.5,114,5400,19,25,22625
773,2,audi fox,gas,two,sedan,99.8,177.3,66.3,53.1,2507,5,136,3.19,3.4,8.5,110,5500,19,25,15250
774,1,audi 100ls,gas,four,sedan,105.8,192.7,71.4,55.7,2844,5,136,3.19,3.4,8.5,110,5500,19,25,17710
775,1,audi 5000,gas,four,wagon,105.8,192.7,71.4,55.7,2954,5,136,3.19,3.4,8.5,110,5500,19,25,18920
776,1,audi 4000,gas,four,sedan,105.8,192.7,71.4,55.9,3086,5,131,3.13,3.4,8.3,140,5500,17,20,23875
777,0,audi 5000s (diesel),gas,two,hatchback,99.5,178.2,67.9,52,3053,5,131,3.13,3.4,7,160,5500,16,22,17859.167
778,2,bmw 320i,gas,two,sedan,101.2,176.8,64.8,54.3,2395,5,108,3.5,2.8,8.8,101,5800,23,29,16430
779,0,bmw 320i,gas,four,sedan,101.2,176.8,64.8,54.3,2395,5,108,3.5,2.8,8.8,101,5800,23,29,16925
780,0,bmw x1,gas,two,sedan,101.2,176.8,64.8,54.3,2710,6,164,3.31,3.19,9,121,4250,21,28,20970
781,0,bmw x3,gas,four,sedan,101.2,176.8,64.8,54.3,2765,6,164,3.31,3.19,9,121,4250,21,28,21105
782,1,bmw z4,gas,four,sedan,103.5,189,66.9,55.7,3055,6,164,3.31,3.19,9,121,4250,20,25,24565
783,0,bmw x4,gas,four,sedan,103.5,189,66.9,55.7,3230,6,209,3.62,3.39,8,182,5400,16,22,30760
784,0,bmw x5,gas,two,sedan,103.5,193.8,67.9,53.7,3380,6,209,3.62,3.39,8,182,5400,16,22,41315
785,0,bmw x3,gas,four,sedan,110,197,70.9,56.3,3505,6,209,3.62,3.39,8,182,5400,15,20,36880
786,2,chevrolet impala,gas,two,hatchback,88.4,141.1,60.3,53.2,1488,3,61,2.91,3.03,9.5,48,5100,47,53,5151
787,1,chevrolet monte carlo,gas,two,hatchback,94.5,155.9,63.6,52,1874,5,90,3.03,3.11,9.6,70,5400,38,43,6295
788,0,chevrolet vega 2300,gas,four,sedan,94.5,158.8,63.6,52,1909,5,90,3.03,3.11,9.6,70,5400,38,43,6575
789,1,dodge rampage,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,5,90,2.97,3.23,9.41,68,5500,37,41,5572
790,1,dodge challenger se,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,5,90,2.97,3.23,9.4,68,5500,31,38,6377
791,1,dodge d200,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,5,98,3.03,3.39,7.6,102,5500,24,30,7957
792,1,dodge monaco (sw),gas,four,hatchback,93.7,157.3,63.8,50.6,1967,5,90,2.97,3.23,9.4,68,5500,31,38,6229
793,1,dodge colt hardtop,gas,four,sedan,93.7,157.3,63.8,50.6,1989,5,90,2.97,3.23,9.4,68,5500,31,38,6692
794,1,dodge colt (sw),gas,four,sedan,93.7,157.3,63.8,50.6,1989,5,90,2.97,3.23,9.4,68,5500,31,38,7609
795,1,dodge coronet custom,gas,two,sedan,93.7,157.3,63.8,50.6,2191,5,98,3.03,3.39,7.6,102,5500,24,30,8558
796,-1,dodge dart custom,gas,four,wagon,103.3,174.6,64.6,59.8,2535,5,122,3.34,3.46,8.5,88,5000,24,30,8921
797,3,dodge coronet custom (sw),gas,two,hatchback,95.9,173.2,66.3,50.2,2811,5,156,3.6,3.9,7,145,5000,19,24,12964
798,2,honda civic,gas,two,hatchback,86.6,144.6,63.9,50.8,1713,5,92,2.91,3.41,9.6,58,4800,49,54,6479
799,2,honda civic cvcc,gas,two,hatchback,86.6,144.6,63.9,50.8,1819,5,92,2.91,3.41,9.2,76,6000,31,38,6855
800,1,honda civic,gas,two,hatchback,93.7,150,64,52.6,1837,5,79,2.91,3.07,10.1,60,5500,38,42,5399
801,1,honda accord cvcc,gas,two,hatchback,93.7,150,64,52.6,1940,5,92,2.91,3.41,9.2,76,6000,30,34,6529
802,1,honda civic cvcc,gas,two,hatchback,93.7,150,64,52.6,1956,5,92,2.91,3.41,9.2,76,6000,30,34,7129
803,0,honda accord lx,gas,four,sedan,96.5,163.4,64,54.5,2010,5,92,2.91,3.41,9.2,76,6000,30,34,7295
804,0,honda civic 1500 gl,gas,four,wagon,96.5,157.1,63.9,58.3,2024,5,92,2.92,3.41,9.2,76,6000,30,34,7295
805,0,honda accord,gas,two,hatchback,96.5,167.5,65.2,53.3,2236,5,110,3.15,3.58,9,86,5800,27,33,7895
806,0,honda civic 1300,gas,two,hatchback,96.5,167.5,65.2,53.3,2289,5,110,3.15,3.58,9,86,5800,27,33,9095
807,0,honda prelude,gas,four,sedan,96.5,175.4,65.2,54.1,2304,5,110,3.15,3.58,9,86,5800,27,33,8845
808,0,honda accord,gas,four,sedan,96.5,175.4,62.5,54.1,2372,5,110,3.15,3.58,9,86,5800,27,33,10295
809,0,honda civic,gas,four,sedan,96.5,175.4,65.2,54.1,2465,5,110,3.15,3.58,9,101,5800,24,28,12945
810,1,honda civic (auto),gas,two,sedan,96.5,169.1,66,51,2293,5,110,3.15,3.58,9.1,100,5500,25,31,10345
811,0,isuzu MU-X,gas,four,sedan,94.3,170.7,61.8,53.5,2337,5,111,3.31,3.23,8.5,78,4800,24,29,6785
812,1,isuzu D-Max ,gas,two,sedan,94.5,155.9,63.6,52,1874,5,90,3.03,3.11,9.6,70,5400,38,43,8916.5
813,0,isuzu D-Max V-Cross,gas,four,sedan,94.5,155.9,63.6,52,1909,5,90,3.03,3.11,9.6,70,5400,38,43,8916.5
814,2,isuzu D-Max ,gas,two,hatchback,96,172.6,65.2,51.4,2734,5,119,3.43,3.23,9.2,90,5000,24,29,11048
815,0,jaguar xj,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,32250
816,0,jaguar xf,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,35550
817,0,jaguar xk,gas,two,sedan,102,191.7,70.6,47.8,3950,12,326,3.54,2.76,11.5,262,5000,13,17,36000
818,1,maxda rx3,gas,two,hatchback,93.1,159.1,64.2,54.1,1890,5,91,3.03,3.15,9,68,5000,30,31,5195
819,1,maxda glc deluxe,gas,two,hatchback,93.1,159.1,64.2,54.1,1900,5,91,3.03,3.15,9,68,5000,31,38,6095
820,1,mazda rx2 coupe,gas,two,hatchback,93.1,159.1,64.2,54.1,1905,5,91,3.03,3.15,9,68,5000,31,38,6795
821,1,mazda rx-4,gas,four,sedan,93.1,166.8,64.2,54.1,1945,5,91,3.03,3.15,9,68,5000,31,38,6695
822,1,mazda glc deluxe,gas,four,sedan,93.1,166.8,64.2,54.1,1950,5,91,3.08,3.15,9,68,5000,31,38,7395
823,3,mazda 626,gas,two,hatchback,95.3,169,65.7,49.6,2380,2,70,3.33,3.255,9.4,101,6000,17,23,10945
